timestamp,signal,price,confidence,reason,resistance,support,volume,high_breakout,low_breakout
2025-10-07 23:19:06.087440,HOLD,54011.75841808524,0.7266185273582073,No Clear Breakout,54403.706076755254,53812.475631590714,262730,False,True
2025-10-07 23:19:28.524959,HOLD,54011.75841808524,0.7266185273582073,No Clear Breakout,54403.706076755254,53812.475631590714,262730,False,True
2025-10-07 23:46:55.489347,HOLD,54011.75841808524,0.7266185273582073,No Clear Breakout,54403.706076755254,53812.475631590714,262730,False,True
